,danceability,energy,valence,tempo,acousticness,instrumentalness,speechiness,liveness,popularity
Morgan St. Jean,0.5866,0.6188,0.34604999999999997,124.65299999999998,0.19889000000000004,0.005761173,0.06805,0.16146,50
Charlie Worsham,0.5428,0.46609999999999996,0.5064,115.93710000000002,0.4603940000000001,0.000269482,0.03242,0.11691999999999998,49
LNDFK,0.5131,0.42699999999999994,0.3492799999999999,95.4234,0.6504000000000001,0.48344299999999996,0.10758000000000001,0.17526000000000003,15
Junior Mesa,0.5559999999999998,0.5103,0.43136,112.56479999999999,0.319672,0.10502759199999998,0.041979999999999996,0.17904,32
Eden Muñoz,0.6548,0.6885,0.8467,156.88590000000002,0.39909000000000006,3.5079999999999997e-06,0.0518,0.13269999999999998,77
The Knocks,0.6830999999999998,0.7290999999999999,0.5152,108.96019999999999,0.144144,0.06164990899999999,0.055520000000000014,0.17160999999999998,59
Netherlands Chamber Choir,0.1485,0.0426,0.03596,86.56930000000001,0.9582999999999998,0.53941701,0.04004,0.09561,30
J. Davi$,0.7300000000000001,0.6202,0.33464,118.6653,0.110595,9.35e-07,0.31218,0.11503,57
Barrie,0.6289,0.4995,0.5869,127.58579999999998,0.45580999999999994,0.348097,0.035050000000000005,0.18359999999999999,48
THE NEW SIX,0.7605,0.7259,0.5454,125.04379999999999,0.07889700000000001,0.0,0.12330999999999999,0.21732999999999997,45
Caroh,0.7668999999999999,0.4908,0.652,137.00130000000001,0.5338999999999999,0.001219568,0.19463000000000003,0.14987,17
axxturel,0.5178,0.5941,0.33988999999999997,137.28640000000001,0.028241263,0.35420248,0.1069,0.26424,45
Cruz Cafuné,0.7363000000000001,0.5267,0.5171,125.07680000000002,0.26886,0.004394562,0.11732000000000001,0.21172000000000005,68
Julia Cole,0.6148,0.7188000000000001,0.679,149.35309999999998,0.24821,2.5900000000000003e-07,0.061320000000000006,0.17159,50
Jean Baylor,0.5762,0.43443,0.48719999999999997,93.6336,0.48239,1.8418e-05,0.11045,0.29683000000000004,26
Orchestra,0.24467,0.2607,0.24019,89.316,0.7760999999999999,0.36064394000000005,0.04163,0.30280000000000007,43
Sinoda,0.8003,0.5409,0.4391999999999999,116.18299999999999,0.15231,0.037411929999999996,0.14135999999999999,0.15301,48
Jack Page,0.5782,0.37062000000000006,0.37520000000000003,111.40209999999999,0.4100309999999999,0.28182475,0.08277,0.22830000000000003,34
Bavarian Radio Symphony Orchestra,0.3168000000000001,0.11241000000000001,0.17282,110.2157,0.9605,0.47821298,0.048920000000000005,0.14387999999999998,51
Yamandu Costa,0.4896,0.33299999999999996,0.4883,121.6307,0.7818001619999999,0.624200115,0.03841000000000001,0.11478999999999999,37
David Byrne,0.5752000000000002,0.49201000000000006,0.6039,122.42889999999997,0.415653,0.1621033,0.03579,0.2568499999999999,51
nimino,0.7402,0.3781,0.25678999999999996,121.67129999999997,0.6602,0.3951342,0.21197,0.12541000000000002,45
BATTS,0.5365,0.37224,0.22210000000000002,120.08319999999999,0.35878,0.05414397000000001,0.03871,0.11848999999999998,15
Dali Mata,0.6199,0.3032,0.3778,136.62290000000002,0.7965,0.039127196,0.05550000000000001,0.12390000000000004,25
Lucy Spraggan,0.613,0.5658999999999998,0.5463,114.0983,0.37448299999999995,8.2715e-05,0.08586,0.1368,49
安月名莉子,0.5386,0.7928,0.47190000000000004,138.85690000000002,0.2402644,9.990000000000001e-06,0.053149999999999996,0.2343,33
Ted Nugent,0.4675000000000001,0.883,0.6133,149.5838,0.034275999999999994,0.061110399999999995,0.08883999999999999,0.18817,52
Dj Joe,0.8009999999999999,0.8171000000000002,0.7577,112.63719999999998,0.22321,9.7766e-05,0.10666,0.20082,48
Jiselle,0.6482,0.6701,0.5742,123.34879999999998,0.26787,0.0,0.06836,0.22270000000000004,43
Bengt Ollen,0.12774000000000002,0.066785,0.051489999999999994,85.81819999999999,0.9897,0.22531504000000005,0.04363,0.10663999999999998,18
Alex Zurdo,0.7213,0.7693999999999999,0.569,105.89659999999999,0.27316999999999997,7.729e-06,0.09909,0.13199,66
Filip Benedetto,0.7535000000000001,0.12164000000000001,0.42380000000000007,106.08139999999999,0.9640000000000001,0.9248,0.07014000000000001,0.10641,28
Soetkin Milbouw,0.3227,0.016055999999999997,0.11821999999999999,73.86699999999999,0.9903000000000001,0.9223000000000001,0.042980000000000004,0.12973,23
Larry Fleet,0.5856,0.5922,0.4864,123.50860000000003,0.26650999999999997,0.013570635000000001,0.03264,0.15819,59
TAEIL,0.5448000000000001,0.5755000000000001,0.40570000000000006,123.6372,0.218677,0.16894106,0.033280000000000004,0.12209,47
Rafa Pabön,0.8006,0.6405,0.7066999999999999,128.3952,0.4147800000000001,0.007121492,0.20568999999999998,0.12911,65
DJ E-Clyps,0.79,0.7149,0.5383,122.6615,0.0081374,0.21412,0.10088,0.15209,25
Paige Cavell,0.6157,0.8238,0.3601,134.87939999999998,0.041244600000000006,0.036494397,0.07643999999999998,0.26409,42
Nordic Light Trio,0.5153000000000001,0.1694,0.1887,95.2098,0.9430999999999999,0.8535,0.03742000000000001,0.16412,39
lunCHbox,0.6867000000000002,0.38710000000000006,0.4041,105.14540000000002,0.6613,3.63e-07,0.046180000000000006,0.18112,8
Snooks Eaglin,0.7109000000000001,0.29179999999999995,0.5969,104.9277,0.7559000000000001,0.10386076100000001,0.05376000000000001,0.12525999999999998,31
Anastasia Injushina,0.38889999999999997,0.14029999999999998,0.42239000000000004,120.3549,0.9841999999999999,0.8929,0.03968000000000001,0.11771000000000001,21
Mymymy,0.5812999999999999,0.4312,0.2663400000000001,109.34779999999998,0.39199,0.013143484,0.06569,0.14529999999999998,9
Sw@da,0.7556,0.6501,0.39970000000000006,112.51160000000002,0.08562289999999999,0.0066524570000000005,0.10343,0.10035000000000001,14
Kayce Laine,0.3847,0.27356873,0.23396999999999996,94.70349999999999,0.61533,0.36070345400000003,0.05565,0.13161,26
Gold Groove,0.7295,0.4538000000000001,0.542,121.357,0.6655710000000001,0.6883899999999998,0.046799999999999994,0.10658999999999999,1
FANAR,0.25399,0.17352,0.05925999999999999,90.99509999999998,0.7662000000000001,0.7483000000000001,0.036579999999999994,0.11322000000000002,27
J.R. Carroll,0.49329999999999996,0.28158000000000005,0.3642,125.62289999999999,0.67132,1.161e-05,0.03888,0.10932,41
Deux Filles,0.38689999999999997,0.17529,0.12237,102.9709,0.8173000000000001,0.7959999999999999,0.03716,0.18419999999999997,27
Nic D,0.7564000000000001,0.5595000000000001,0.6775,138.7845,0.19248,7.115e-06,0.16586999999999996,0.18803,67
Maelføy,0.4950000000000001,0.9506,0.34152,133.40540000000001,0.0030060000000000004,0.0012727149999999998,0.07871999999999998,0.26399,25
David Harks,0.6709,0.6877,0.6072,108.6055,0.13697,0.3481,0.03881,0.13625000000000004,38
Lee Morgan,0.5197,0.3477,0.48150000000000004,118.0654,0.7923,0.48905493,0.03791,0.10189,44
Alma Sinti,0.7762,0.5066,0.7825,116.89320000000002,0.8314999999999999,0.5235019999999999,0.04666,0.10396999999999998,34
Display,0.8713000000000001,0.6541,0.6392,135.8089,0.13500799999999996,2.3989e-05,0.14975,0.09740000000000001,44
Dreamstatician,0.14619,0.5763,0.054681999999999994,94.33520000000001,0.5265799999999999,0.6231258000000001,0.07309000000000002,0.25579999999999997,48
POLYPLUS,0.5067999999999999,0.8775000000000001,0.5553999999999999,138.70370000000003,0.01781651,0.7352000000000001,0.09332,0.12097000000000002,20
yes/and,0.4702,0.3216,0.38410999999999995,95.6339,0.8888999999999999,0.9014,0.06379,0.13083999999999998,34
Sonny Terry,0.6545,0.3771,0.7929,104.60679999999999,0.49223999999999996,0.06570704000000001,0.04053999999999999,0.19455,30
Carlos Aguirre,0.4660000000000001,0.26890000000000003,0.3704,117.4596,0.9294,0.41359445000000006,0.04106,0.13344,27
Alfred Brendel,0.39859999999999995,0.08579,0.33479000000000003,101.52029999999999,0.9918999999999999,0.8984,0.05181,0.11204,50
Jesse & Joy,0.47519999999999996,0.5959999999999999,0.34600000000000003,125.4585,0.225806,9.678000000000001e-06,0.040659999999999995,0.19870000000000002,74
The Felice Brothers,0.5268,0.5257000000000001,0.54825,108.37269999999998,0.5242899999999999,0.00929637,0.038790000000000005,0.14355,39
Mint Condition,0.6394,0.5281,0.4361,116.6937,0.21185,0.00031823200000000005,0.049,0.2596,49
The Band,0.6137999999999999,0.5298999999999999,0.64031,125.21600000000001,0.42390000000000005,0.0038559,0.03958,0.24574,60
Sada Baby,0.7866000000000001,0.6184,0.41150000000000003,114.53119999999998,0.0741748,0.0,0.242,0.14652000000000004,55
Olivia Escuyos,0.559,0.3463,0.37639999999999996,107.83879999999999,0.5480999999999999,0.007453841,0.06886,0.1343,37
Da Brat,0.8335000000000001,0.6133,0.6841999999999999,97.98420000000002,0.10647100000000001,6.53e-07,0.18814999999999998,0.10333,50
Tempo Giusto,0.6803,0.9153999999999998,0.29491,135.46930000000003,0.0145314,0.6003999999999998,0.10210999999999999,0.44320000000000004,42
Benjin Blund,0.17229999999999998,0.024529,0.07690000000000001,109.28240000000001,0.9490000000000001,0.7961000000000001,0.04045,0.10624,39
Cruza,0.6213,0.3934,0.37350000000000005,122.66889999999998,0.51615,0.1515162,0.23068,0.16863,47
Leonardo La Croix,0.5221,0.6591,0.41957000000000005,119.53500000000001,0.30211770000000004,0.0006806700000000001,0.0804,0.25928999999999996,22
Wruce Billis,0.7017,0.3445,0.38980000000000004,118.68019999999999,0.6026,0.9253,0.10179,0.11211,36
Fifth Harmony,0.6976,0.7586999999999999,0.5868,122.12530000000001,0.03936099999999999,0.00012796000000000001,0.07812,0.13984000000000002,68
Kailas,0.5438,0.4604000000000001,0.4678,97.9066,0.5954999999999999,0.000622324,0.05505,0.11554000000000002,53
Joaquín Rodrigo,0.3001,0.05649,0.13143,92.48899999999999,0.9490999999999999,0.8547,0.043370000000000006,0.15075,46
Brenda & The Big Dudes,0.7776000000000001,0.6436,0.7759,112.1748,0.15531999999999999,0.0077578319999999975,0.05888,0.11638,28
Jane Color,0.09611,0.28700000000000003,0.03241800000000001,77.2098,0.36934,0.6741999999999999,0.07332999999999999,0.14472000000000002,61
Nili Brosh,0.3265,0.7881999999999999,0.46794,117.494,0.00061003,0.8477,0.08986999999999999,0.23244000000000004,21
Bob Weir,0.5728,0.7032999999999999,0.6472,110.5239,0.3395,0.02350271,0.03497,0.39110999999999996,38
Kate Boy,0.708,0.768,0.6530000000000001,121.982,0.036553999999999996,0.12404389,0.07312,0.14059,24
Kompany,0.48599999999999993,0.9361,0.20361,124.51859999999999,0.02819499999999999,0.11795373000000002,0.20825999999999997,0.21755,44
La Joaqui,0.7562000000000001,0.5997,0.6072,94.7094,0.24934000000000003,0.00020472700000000003,0.10828,0.21817999999999999,68
Bjørn Torske,0.7703,0.6415000000000001,0.6083000000000001,116.773,0.206963,0.7745000000000001,0.04809,0.20808,24
Bauhaus,0.4542999999999999,0.6268,0.4913000000000001,152.374,0.030092800000000003,0.20118270000000002,0.07098,0.23634,53
De La Ghetto,0.7964,0.6978,0.48819999999999997,106.45620000000001,0.16845000000000002,0.001066915,0.10482,0.15771,75
Yan Weinstock,0.6548000000000002,0.7917999999999998,0.20481000000000002,127.9784,0.00441016,0.3886092,0.04964,0.22225999999999999,12
Throwing Muses,0.5229,0.7017,0.6517,118.5021,0.0627953,0.22590080000000007,0.039150000000000004,0.16411,34
Larell,0.6961999999999999,0.5214000000000001,0.4864,101.5058,0.1522128,8.4473e-05,0.25837000000000004,0.19973999999999997,29
遠藤正明,0.4699,0.9040999999999999,0.5098,140.39839999999998,0.039966999999999996,0.0005239999999999999,0.08668000000000001,0.272,35
Högni,0.5266000000000001,0.46982000000000007,0.28067999999999993,100.69390000000001,0.42069347000000007,0.44208506,0.045689999999999995,0.12327999999999999,28
Makaya McCraven,0.5706,0.7147000000000001,0.5824,109.5347,0.42110999999999993,0.657948,0.05356999999999999,0.14034,41
PAUZA,0.7994,0.7158,0.3679,122.99870000000001,0.1041893,0.4137695,0.06654,0.13486,40
Bondi,0.8362,0.558,0.5127,116.4875,0.11919640000000001,0.446252,0.11301999999999998,0.12585,43
Reolamos,0.5974,0.6741999999999999,0.6291,124.34459999999997,0.07468,2.988e-06,0.04247000000000001,0.35153999999999996,24
Sudley,0.5931000000000001,0.808,0.4039,117.0948,0.055909999999999994,0.12683393199999998,0.14449,0.3115,39
The Gits,0.3924,0.9430000000000002,0.45919,139.92130000000003,0.0016152999999999996,2.8603e-05,0.13643,0.21149,28
Prentiss,0.6274,0.7024000000000001,0.38519,119.3185,0.15103,0.013400608000000003,0.07929,0.13215,31
KIWI,0.6117000000000001,0.5024000000000002,0.23837000000000003,120.82479999999998,0.5009,0.37737259999999995,0.06383999999999998,0.12772,41
Carl Bagge,0.4405,0.20657999999999993,0.24698000000000003,102.57040000000002,0.8352999999999999,0.37224900000000005,0.03925,0.15250000000000002,30
Unplugged,0.5865,0.097194,0.26993,123.76289999999999,0.9912999999999998,0.9486000000000001,0.062,0.11330000000000003,49
DJ Phil,0.611,0.9100999999999999,0.36160000000000003,135.27040000000002,0.0251309,0.12889747000000001,0.09061,0.23484999999999995,9
NIKOLA,0.7002,0.5078000000000001,0.4175,110.13500000000002,0.54948,0.156046,0.07339,0.15342999999999998,22
The Mith,0.6542000000000001,0.734,0.5992,114.1286,0.21721,0.007105766000000001,0.20378,0.16863999999999998,12
Ex Confusion,0.16802,0.11783000000000002,0.048760000000000005,93.05400000000002,0.9865999999999999,0.8678999999999999,0.042929999999999996,0.08942,34
Apo & the Apostles,0.6712999999999999,0.6617000000000001,0.6247,113.2164,0.15712299999999996,0.010946787999999999,0.04331,0.17086999999999997,24
JISKA,0.6891999999999999,0.4957,0.5635999999999999,107.72290000000001,0.46941999999999995,0.0031005439999999998,0.10003999999999999,0.17856,32
My Anh,0.6586000000000001,0.4444,0.3827,125.01849999999997,0.6215,1.644e-05,0.07510000000000001,0.16867000000000001,31
Jue,0.7644,0.6668,0.6737,106.70719999999999,0.15689000000000003,0.005295940000000001,0.11195999999999999,0.13945,22
Anna Butterss,0.6254,0.4260999999999999,0.41907000000000005,121.80459999999998,0.5628,0.9033000000000001,0.04963,0.10042999999999999,26
Rayito Colombiano,0.7066999999999999,0.5434,0.7943999999999999,110.7028,0.45709999999999995,0.000331064,0.049659999999999996,0.12205999999999999,58
Forrest Mortifee,0.7077,0.6503,0.5818000000000001,112.8769,0.21236000000000002,0.07057952399999999,0.16570000000000001,0.15216,44
LESANE,0.6641,0.5321999999999999,0.50465,130.808,0.3105776,0.001239511,0.07862,0.11423000000000001,38
Jean Lucas,0.3721,0.051001,0.09405,98.574,0.984,0.9252999999999998,0.044199999999999996,0.09618,31
Mainstreet,0.6851,0.6164,0.6063,125.4414,0.3497,2.0999999999999997e-07,0.19162,0.14597000000000002,74
Bless_SA,0.7358,0.5309999999999999,0.32158,118.00450000000001,0.125092,0.7785467,0.04901,0.12100000000000002,12
Fourplay,0.6443000000000001,0.4486,0.3902,105.91129999999998,0.5231999999999999,0.45645144000000004,0.03528,0.10888,45
GPU Panic,0.6284,0.7369,0.25995,121.51469999999999,0.08338,0.661497,0.04943000000000001,0.14579999999999999,31
Object Blue,0.6043,0.7426,0.25273,125.49370000000002,0.14379286900000002,0.5364177,0.10333999999999999,0.10534000000000002,11
Lorenzo Tucci,0.6396999999999999,0.42400000000000004,0.4378,113.14090000000002,0.6357999999999999,0.41688003,0.03352999999999999,0.14903,26
Luwaks,0.5540999999999999,0.4821000000000001,0.15245999999999998,124.2095,0.33948900000000004,0.722,0.039580000000000004,0.15050000000000002,31
Sefa,0.4061,0.9591999999999998,0.22201000000000004,136.6268,0.08277749999999999,0.2841172,0.13334,0.30519,58
Terry Allen,0.4953,0.45410000000000006,0.49700000000000005,111.1934,0.6013,0.004399,0.04384,0.12374,30
Twit One,0.7182999999999999,0.39059999999999995,0.5589000000000001,99.4549,0.442988,0.304192246,0.1117,0.201,47
Mark Battles,0.6806999999999999,0.6313000000000001,0.45688000000000006,122.72380000000001,0.25871000000000005,0.0012639300000000001,0.23786000000000002,0.16882,45
La Misma Gente,0.6718,0.6352,0.8303,139.0897,0.5974,0.000215439,0.051269999999999996,0.13974,43
Jordan Fletcher,0.6668000000000001,0.6014,0.5359,121.40309999999997,0.28587,2.335e-06,0.03932,0.17569,35
Banda Cana Verde,0.6615,0.4447,0.7856,101.67299999999999,0.47300000000000003,0.00279115,0.04727,0.14028999999999997,41
Lucas Flint,0.5976999999999999,0.7058000000000001,0.41714,126.89410000000001,0.21165999999999996,0.20343581500000002,0.04975,0.23043999999999998,19
Rosana,0.629,0.5913999999999999,0.6243999999999998,126.535,0.5214000000000001,7.660000000000001e-06,0.05946,0.20277000000000003,58
Jillian Rossi,0.5488,0.5173,0.26193999999999995,124.90820000000001,0.24373,0.001907891,0.05991,0.11062000000000002,54
Skycloud,0.27660000000000007,0.11537000000000001,0.06729,81.0854,0.9221999999999999,0.8415000000000001,0.04076,0.11454,14
Lovejoy,0.5373,0.7483,0.6417,147.1911,0.0130123,0.030906660000000002,0.10062000000000001,0.11932000000000002,69
Jenny Oaks Baker,0.12897999999999998,0.23594000000000004,0.0622,88.79580000000001,0.8981,0.7539845,0.03873999999999999,0.10989,31
Airplay,0.5680000000000001,0.5810000000000001,0.6209,124.6559,0.155282,0.00021866,0.054830000000000004,0.23649,35
Santana,0.6103,0.608,0.7328000000000001,109.86760000000001,0.24842000000000003,0.240125773,0.05505,0.11127000000000001,70
MC Sharon,0.7809,0.6176999999999999,0.5,109.37950000000001,0.40560000000000007,0.00131557,0.2258,0.1469,13
Sumire Uesaka,0.5889,0.9194000000000001,0.5885,124.8768,0.13891900000000001,0.00018426,0.10250000000000001,0.2246,37
Pierre Delongpre,0.44530000000000014,0.07819699999999999,0.18333000000000002,103.64590000000001,0.9859999999999998,0.9315,0.04814,0.12018999999999999,31
Sleep Sound Factory,0.12528,0.26578,0.10778499999999999,96.8203,0.49060000000000004,0.6417999999999999,0.05212,0.27370000000000005,51
Gera MX,0.7499999999999999,0.6002,0.5354,104.19659999999999,0.31631,0.00012960899999999999,0.18953,0.14506999999999998,75
Chime,0.5255,0.8956999999999999,0.39316000000000006,127.56319999999998,0.09353510000000001,0.059452210000000005,0.12682,0.15141,39
Anberlin,0.4279,0.8259000000000001,0.4805,160.27370000000002,0.001279595,0.04451902,0.06495999999999999,0.18603999999999998,53
One Direction,0.663,0.7165999999999999,0.4497,115.88739999999999,0.17876299999999998,0.0,0.045759999999999995,0.09751999999999998,83
Eagles,0.5657,0.5315000000000001,0.6742999999999999,115.0676,0.31542400000000004,0.015365934999999997,0.03176,0.13495,75
Mikis Theodorakis,0.5757000000000001,0.5257,0.5882999999999999,103.3631,0.40824,0.394989975,0.04636,0.12548,45
Kaija Saariaho,0.2311,0.13244999999999998,0.06832,93.1539,0.9071000000000001,0.59654,0.06283,0.13272,24
Django Bates,0.3849,0.123332,0.20700000000000002,121.2844,0.8856000000000002,0.809999,0.05602,0.11542999999999999,24
Najee Janey,0.7152999999999998,0.5908,0.6117,106.44779999999999,0.23268999999999998,0.005692758000000001,0.21953,0.18344,14
Steve Gadd Band,0.6475,0.4309000000000001,0.5515999999999999,121.62629999999999,0.36988,0.582226,0.04091,0.09906,18
Cotonete,0.7092000000000002,0.7104999999999999,0.68875,120.59110000000001,0.0294026,0.4017315,0.048870000000000004,0.12215000000000002,31
Dream,0.5318999999999999,0.8606999999999999,0.41290000000000004,127.18860000000002,0.0922037,0.185419201,0.06888999999999998,0.24548,31
Mabe Fratti,0.2932,0.2992,0.17601000000000003,100.46190000000001,0.6792,0.416206,0.03363,0.09977,27
Sierra Boggess,0.2934,0.28319000000000005,0.15802,110.8955,0.8295999999999999,0.00010479999999999999,0.05088,0.18435,29
LANKS,0.6476000000000001,0.5389999999999999,0.35106000000000004,106.87950000000001,0.3157,0.059661978000000004,0.06273999999999999,0.15361,40
Miko Marks,0.5431000000000001,0.644,0.6775,117.93440000000001,0.39498,0.022090291999999997,0.043699999999999996,0.11271,29
late night drive home,0.4473,0.7074,0.48100000000000004,153.98399999999998,0.08141866,0.1671822,0.06415,0.16151,53
Laura Branigan,0.6837000000000001,0.6801999999999999,0.6399000000000001,130.6653,0.29799,0.046475029999999994,0.041499999999999995,0.16065000000000002,60
DD Osama,0.74,0.6723,0.6146,134.33769999999998,0.2551,0.0,0.45070000000000005,0.30043,60
Global Deejays,0.705,0.8802999999999999,0.5033,128.56419999999997,0.00272622,0.07898966999999998,0.06477,0.21358000000000002,49
Mike Oldfield,0.5588000000000001,0.5667,0.48929,129.56429999999997,0.29846,0.15709786,0.03313000000000001,0.16306,57
Nedaa Shrara,0.629,0.6188,0.6045999999999999,112.724,0.5052000000000001,9.67e-07,0.0446,0.15787,37
Binaural Beats MT,0.1485,0.040740000000000005,0.16507,138.709,0.8692,0.6452,0.04977,0.10896999999999998,61
Breathe Carolina,0.6295,0.8714000000000001,0.5292000000000001,129.4001,0.020178,0.09234602700000001,0.058919999999999986,0.18748,52
Shinsei Kamattechan,0.45549999999999996,0.8855999999999999,0.6244000000000001,149.6414,0.028672600000000003,0.06202323700000001,0.06999999999999999,0.25715000000000005,52
The Shires,0.5896000000000001,0.6359000000000001,0.4412000000000001,116.8321,0.2330248,0.002073328,0.04323,0.15588,40
Johnny Hiland,0.4880999999999999,0.8743000000000001,0.5215,136.48160000000001,0.217702,0.557333,0.07853,0.1789,19
NOTION,0.6717,0.8263,0.5183,136.3195,0.041037000000000004,0.215495,0.08782999999999999,0.26083,53
Spence Lee,0.7830000000000001,0.5263,0.44539999999999996,127.40400000000002,0.106044,0.008046667,0.11008,0.16058,40
Loomington,0.5909000000000001,0.3674,0.42908,114.69149999999999,0.6962,0.7867,0.18496,0.20790000000000003,41
Magic Slim,0.5459,0.6362,0.7628000000000001,128.546,0.193091,0.15164407,0.06434000000000001,0.22246000000000002,34
fantompower,0.5147,0.19106,0.14770999999999998,103.03420000000001,0.9324000000000001,0.8903000000000001,0.061360000000000005,0.1085,42
Johnny Otis & His Orchestra,0.48830000000000007,0.27270000000000005,0.6063999999999999,112.0661,0.8795000000000002,0.111231679,0.045630000000000004,0.17345000000000002,21
Estrada,0.38730000000000003,0.6888,0.35758,118.51689999999999,0.335681,0.7753,0.03878,0.16276,32
Harriet Krijgh,0.22469999999999998,0.09872999999999998,0.12961,94.40200000000002,0.8732,0.8225999999999999,0.04494,0.13729,44
The Reese Project,0.6868999999999998,0.7809,0.563,124.52699999999997,0.0216973,0.27600526799999997,0.060649999999999996,0.10894999999999999,9
MONOWHALES,0.5095,0.8157,0.5146999999999999,140.3675,0.00149692,0.018180574,0.05156000000000001,0.18719,31
XCEPTION,0.4423,0.884,0.17776,140.2276,0.033813300000000004,0.00017797,0.09952,0.24359000000000003,43
Mareux,0.546,0.7138000000000001,0.3246,124.69479999999999,0.1284807,0.7013,0.04527,0.15609,65
Zoe Kypri,0.6434,0.7614,0.3653,117.76889999999999,0.045339000000000004,0.30313497999999994,0.05845,0.10808999999999999,39
Christian Chávez,0.5967,0.7802,0.6785,123.1049,0.14894000000000002,2.593e-06,0.05174000000000001,0.18783,71
PRETZELLE,0.7546999999999999,0.6931,0.7542,116.5088,0.4566,0.0,0.047400000000000005,0.18497000000000002,40
Xavier De Maistre,0.4029,0.118592,0.19888,115.3649,0.8603999999999999,0.8744,0.04435000000000001,0.10063,39
Gabriela Montero,0.2814,0.047656,0.07877,84.6096,0.9884000000000001,0.8344000000000001,0.041620000000000004,0.09258999999999999,43
Omega,0.8323,0.764,0.8814,126.31190000000001,0.09265999999999999,0.014114704,0.09478,0.15999000000000002,65
Kink,0.6862,0.7373000000000001,0.36462000000000006,123.30640000000001,0.03806857,0.7651999999999999,0.0743,0.15188,36
GIVE ME OW,0.5958,0.7868,0.7239000000000001,111.59490000000001,0.10152779999999999,0.25676652099999997,0.03905,0.22193000000000002,5
The Orchestra of the Americas,0.29996,0.17518000000000003,0.17239,111.8142,0.9226000000000001,0.609780446,0.11025,0.2257,16
Bad Meets Evil,0.6432,0.8493,0.58,121.525,0.1537,6.0089999999999996e-06,0.2912,0.34309,58
Burcu Karadağ,0.46840000000000004,0.2731800000000001,0.24461999999999998,117.15650000000001,0.6939,0.20171389999999997,0.06159,0.21922999999999998,20
Kevin George,0.7457,0.6152,0.5313,131.6888,0.22075,0.072389972,0.0873,0.11321,36
Mckenna Grace,0.5393000000000001,0.6014,0.47739999999999994,119.5601,0.22799069999999996,0.0036101700000000002,0.050629999999999994,0.17121,47
Vinícius de Moraes,0.5389999999999999,0.3468,0.5599999999999999,122.4852,0.82,0.166481802,0.06912,0.20227,57
Alistair Brammer,0.33999999999999997,0.34775999999999996,0.23712999999999998,88.5087,0.6692,0.009978908,0.13201999999999997,0.48183,32
Herencia de Patrones,0.7113999999999999,0.6677000000000001,0.7658,125.22649999999999,0.38411,5.83e-07,0.09954,0.1379,68
Duke Robillard,0.5780000000000001,0.6498,0.7357999999999999,116.0165,0.3980963,0.189175356,0.04968,0.18129,26
Fugazi,0.47859999999999997,0.6475000000000001,0.5123,126.54780000000001,0.2102603,0.4871141,0.05245999999999999,0.20646,55
Josh Abbott Band,0.5238,0.6622,0.5146999999999999,116.7245,0.29882,1.3013e-05,0.034910000000000004,0.1379,56
Pastel Ghost,0.5424,0.9131,0.37620000000000003,125.3069,0.0791757,0.7120000000000001,0.06254,0.12623,64
Winger,0.5645999999999999,0.6966,0.5527,119.30009999999997,0.013817199999999998,0.002914013,0.03347,0.23723999999999998,48
DJ Glen,0.755,0.7545999999999999,0.19006,125.1834,0.016837899999999996,0.8185,0.058809999999999994,0.13716,37
Pete Rodriguez,0.6001,0.7153,0.8063,125.6856,0.57029,0.0663976,0.03960000000000001,0.24882000000000004,42
Northern Lights,0.17358,0.20190000000000002,0.07491,83.1405,0.8303,0.8779,0.038549999999999994,0.11749000000000001,36
Raime,0.6117,0.2871,0.0998,115.2535,0.086897,0.8539999999999999,0.04936,0.11540000000000002,19
Jason Weinheimer,0.5965,0.19636,0.48,121.1701,0.9017,0.15448819399999997,0.0412,0.1313,13
Feenixpawl,0.5726,0.8193999999999999,0.3608,126.4711,0.067167,0.001520271,0.05205,0.29162,49
Beatrice Rana,0.32480000000000003,0.08609499999999999,0.25583999999999996,100.49789999999999,0.9897,0.9050999999999998,0.042640000000000004,0.10493,32
Hey Choppi,0.7599000000000001,0.7678,0.6511,117.19389999999999,0.08189199999999999,5.99e-07,0.15992,0.16576999999999997,31
Peter Rosendal,0.5628,0.16704999999999998,0.259,115.00820000000002,0.8881000000000002,0.78470397,0.0655,0.11533,9
C Paul Johnson,0.2545,0.30226000000000003,0.09833,113.58970000000002,0.7100445999999998,0.9183999999999999,0.05018,0.11201999999999998,45
VALÉ,0.7722,0.5519000000000001,0.63725,126.77450000000002,0.22691000000000003,0.025865129999999997,0.16907,0.16733,21
Lefty Frizzell,0.6413000000000001,0.29876,0.7060000000000001,121.54590000000003,0.7625,0.0020947179999999998,0.03812,0.13227,39
Skrillex,0.7565000000000001,0.8187999999999999,0.47684999999999994,131.5477,0.0182765,0.027396931000000003,0.10285,0.13496999999999998,76
Marsha Ambrosius,0.48390000000000005,0.5595000000000001,0.24475000000000002,118.1307,0.274258,0.001372365,0.17221999999999998,0.16648000000000002,43
BamBam,0.6627999999999998,0.6247,0.5797,140.4328,0.29663999999999996,0.017062710000000002,0.09283999999999999,0.19325,57
Junkyard Band,0.6056999999999999,0.7501000000000001,0.7167999999999999,144.62849999999997,0.13673600000000002,0.03413311,0.14171,0.15898,21
Tom Petty,0.5951,0.6363000000000001,0.6925999999999999,124.22619999999999,0.11763609999999998,0.07938516600000001,0.031880000000000006,0.21604000000000007,69
